0.5929193088757783|5.95437021677231
1.0651108413932828|10.13935264123609
2.1730809060887526|17.324927684357014
3.5335887067059106|25.07902765766913
4.044488349542438|28.422957443559437
5.469177559846592|34.79012128239482
6.536874853696932|42.56592068643568
7.461063223898406|51.07099856809545
8.628453796833783|56.040510430251196
9.572556407156952|62.720098811831264
10.056203761844516|67.42967467731663
11.343195262739275|77.21238446609448
12.913505834916945|81.95066069752055
13.038621383342237|86.2063169123657
14.898847614311991|101.27691219818989
15.259753601326604|94.92798586524141
16.557981421008773|102.40774807439216
17.847681090981084|120.41531835400076
18.416850247378612|131.64415547473496
19.860467153937435|123.44486795798673
20.299872861465165|127.70784385349022
21.758955347156455|133.51784722975168
22.445345671346367|136.3922840339656
23.938215300763968|152.01446734787638
24.674556931351944|167.19920036948088
25.151828580462396|158.2231268501624
26.46647883544272|170.1384046424249
27.86896003939759|179.28045227249584
28.587708748661758|175.04709974442204
29.211645678792788|171.76680641008946
30.044896517762492|176.38158863133498
31.319190089078877|189.97302871810248
32.90750660373349|207.77136426643895
33.43416840342728|216.51976206536924
34.74638860125401|219.87980618071617
35.25198547426049|230.35205828323194
36.97176329696331|238.53865557534826
37.91844627691235|213.74141750227267
38.54171013264745|238.47640739466698
39.08558735722497|244.2646139125958
40.437554460267634|270.86473387742984
41.35375754269021|263.7781425676039
42.817892983631154|278.29324165358366
43.5056489591856|293.06454762692897
44.608201049548896|297.1616000272184
45.05461895562813|295.89177332625945
46.24764497950792|295.7387926500705
47.131276063282954|283.5384495323535
48.945189019204314|300.22020784411194
49.49963623681698|326.40203300917597
50.228383579030755|313.04333021882417
51.436487433895245|329.24158309215176
52.234244827474726|323.69186188991097
53.56295632134201|345.6320486002401
54.7821998004766|362.9703482386767
55.96933072863468|321.87016403552076
56.04002121097639|341.15243656328516
57.97200516163856|372.068003727933
58.98817266970604|369.4264609699889
59.24628389748337|377.97421048623545
60.72312402656675|409.98103521544977
61.31245863078521|363.54648732742373
62.37517710229546|420.12533328879385
63.52442030877644|394.0028512254105
64.63465352083914|404.09712667629094
65.31482684015633|414.60108142673226
66.02332515106004|421.7466601184644
67.40106494688337|448.59639495329486
68.67225832802525|461.8861867943191
69.17845132608547|448.6511600820491
70.34381998042153|445.1506021542443
71.32537754374559|469.7979755381085
72.9973309990362|445.84923134761476
73.96261415767644|435.2776231734601
74.60757759227666|508.58733494725425
75.34671619194508|471.4732866169124
76.27553263520575|504.69239546835627
77.19827498436067|484.6264072494497
78.13345413321588|508.1085776987405
79.70165322082619|512.9538923899445
80.02009064887456|507.70217531615424
81.3989759878164|476.7158138972399
82.32049975086748|548.5101969900123
83.77527650405123|534.3394033319312
84.41213611140934|549.8589370607855
85.04593602531685|504.773561767984
86.51827860488527|565.1839687781018
87.95607931468675|563.7118572984328
88.9010083957125|573.2558669440721
89.4384391985454|547.3774359187977
90.72125170211366|571.2696140847876
91.46421172956562|550.9996091666665
92.62417836875439|609.882773504099
93.50755758486146|583.9530433576973
94.41948228744796|565.2221594041378
95.6390529652723|592.1718253764974
96.5598783752218|601.5218485437596
97.56784994951889|601.8814589632414
98.9073995788538|628.1901443369886
99.1815717218749|596.5804052318132
100.45919327287153|607.6104081233218
101.57435671704681|593.1770424653951
102.74351575228093|718.2555879127136
103.59976003782455|630.474189037668
104.6817161586467|714.7493500102654
105.08289979384848|615.4371262004175
106.77148999055079|727.953346462366
107.33627540409177|697.8199563552029
108.9575738404129|662.4900394224852
109.19061102640043|684.7186706673846
110.46547858970222|695.686602309546
111.00770011875045|717.9485341107994
112.61433830308027|700.5083795478711
113.67820247875835|759.9840023891726
114.2861636199859|691.1967572456517
115.7307370595491|774.2497600538602
116.58983554557933|702.8516090287268
